IDTC;DDCC
98454;01/01/1996
84717;01/01/2002
81899;01/01/1994
83762;01/01/2001
79638;01/01/1996
79623;01/01/1998
79170;01/01/2000
79146;01/01/2002
113249;01/01/2002
67460;01/01/1994
67323;01/01/1994
67259;01/01/1997
67494;01/01/1996
67497;01/01/2002
102923;01/01/1994
67514;01/01/1996
67279;01/01/1994
83948;01/01/1994
83958;01/01/1994
67482;01/01/1996
58026;01/01/1992
89360;01/01/1994
58053;01/01/1994
61754;01/01/1994
61747;01/01/1997
61301;01/01/2002
98748;01/01/2002
58525;01/01/2002
61542;01/01/2002
95387;01/01/2002
98893;01/01/2001
58567;01/01/1998
58564;01/01/1996
58882;01/01/1994
58886;01/01/1994
58884;01/01/2000
19748;01/01/1997
19732;01/01/2001
58905;01/01/1994
57634;01/01/1997
61927;01/01/1997
61497;01/01/1996
56741;01/01/2001
55707;01/01/2001
81741;01/01/1996
81747;01/01/1994
79353;01/01/1997
81658;01/01/1999
81756;01/01/1996
81644;01/01/1994
83107;01/01/1994
86113;01/01/1996
86092;01/01/1994
84976;01/01/1999
85844;01/01/1996
84098;01/01/1996
85589;01/01/1994
87266;01/01/1998
85619;01/01/1997
83497;01/01/2001
71651;01/01/1996
71652;01/01/1994
71640;01/01/2002
71635;01/01/1996
100984;01/01/1994
75721;01/01/1994
75723;01/01/1996
76261;01/01/2001
75713;01/01/1994
77001;01/01/1998
77006;01/01/1994
100931;01/01/1996
75702;01/01/1996
75700;01/01/1996
75697;01/01/1994
75642;01/01/1994
100928;01/01/1994
74955;01/01/1997
74955;01/01/2002
75660;01/01/2001
75709;01/01/2001
59666;01/01/2001
59717;01/01/1996
59692;01/01/1997
60071;01/01/2002
56798;01/01/1994
104139;01/01/2001
55062;01/01/1996
55468;01/01/2002
55074;01/01/2001
55071;01/01/1996
55512;01/01/2002
55412;01/01/1994
58910;01/01/2001
60011;01/01/1994
54976;01/01/1994
60015;01/01/1997
104929;01/01/2002
58412;01/01/1994
58413;01/01/1998
58433;01/01/1997
58440;01/01/2002
58257;01/01/1996
58008;01/01/2002
57602;01/01/2002
57003;01/01/1996
72350;01/01/1996
72416;01/01/1996
72304;01/01/1996
72418;01/01/1996
72417;01/01/1996
58858;01/01/1994
58856;01/01/1994
58854;01/01/2002
58815;01/01/1996
58810;01/01/1996
59484;01/01/2001
58791;01/01/2002
58797;01/01/2001
54711;01/01/1994
54707;01/01/2001
76447;01/01/1996
77289;01/01/1994
99702;01/01/1996
74047;01/01/2001
116410;01/01/2002
71005;01/01/1996
75918;01/01/1997
73766;01/01/2001
73767;01/01/2000
73720;01/01/1994
76093;01/01/1994
75932;01/01/1996
75939;01/01/1997
75880;01/01/2002
75879;01/01/1994
68086;01/01/1996
57291;01/01/1996
113348;01/01/1994
56984;01/01/1994
57312;01/01/1996
72469;01/01/1997
114484;01/01/1994
72497;01/01/1996
72497;01/01/1996
56503;01/01/1996
56501;01/01/1997
56503;01/01/1994
111065;01/01/1994
56397;01/01/1996
56412;01/01/1996
56350;01/01/1998
56429;01/01/2002
76874;01/01/1996
77150;01/01/1994
75252;01/01/2002
75247;01/01/1992
75247;01/01/1996
75244;01/01/2002
76275;01/01/2001
76768;01/01/1994
76320;01/01/1996
75230;01/01/2001
77470;01/01/1996
76647;01/01/1996
76649;01/01/1997
76650;01/01/1994
76006;01/01/2000
76001;01/01/1996
93071;01/01/1998
90346;01/08/2001
93127;01/01/1992
94239;01/01/2002
114958;01/01/2002
108246;01/01/1996
108303;01/01/1994
99994;01/01/2002
99990;01/01/1998
95263;01/01/1994
92422;01/01/2001
89703;01/01/2001
97251;01/01/1994
110759;01/01/1994
88652;01/01/1997
88603;01/01/1996
88520;01/01/1996
88532;01/01/1994
93368;01/01/1997
94142;01/01/1997
93447;01/01/1994
93446;01/01/2001
91338;01/01/2001
90797;01/01/1996
89799;01/01/1996
94103;01/01/1997
90675;01/01/1996
91197;01/01/1996
91197;01/01/1996
91197;01/01/1996
91217;01/01/1994
91218;01/01/1996
91651;01/01/2000
92916;01/01/2000
117162;01/01/2000
117155;01/01/1994
92882;01/01/1994
92884;01/01/1994
92886;01/01/1994
92912;01/01/1994
97841;01/01/1994
97842;01/01/1994
92238;01/01/2000
117295;01/01/2001
91590;01/01/1994
91121;01/01/1994
90466;01/01/2001
91584;01/01/1996
90571;01/01/1998
78323;01/01/1996
78322;01/01/1994
78193;01/01/1994
78246;01/01/1994
78141;01/01/1994
78142;01/01/1996
78386;01/01/1996
78277;01/01/1994
78361;01/01/1994
78182;01/01/1994
78040;01/01/1996
88712;01/01/1994
89347;01/01/1996
98665;01/01/1994
34736;01/01/1992
35804;01/01/1997
79059;01/01/1996
89488;01/01/1997
71645;23/08/2005
81421;30/09/2005
108233;30/09/2005
102392;27/09/2005
85775;21/09/2005
71866;13/09/2005
95019;12/09/2005
59242;01/09/2005
16279;01/09/2005
71646;31/08/2005
5893;22/07/2005
22553;11/07/2005
63225;22/07/2005
14749;09/07/2005
14755;09/07/2005
40886;28/07/2005
65995;28/07/2005
37088;22/07/2005
33495;13/07/2005
54039;12/05/2005
54038;28/06/2005
60027;28/07/2005
4532;28/07/2005
116874;25/08/2005
75700;08/08/2005
800;30/09/2005
86723;03/08/2005
86724;19/08/2005
9918;04/07/2005
86809;09/02/2005
116837;30/06/2005
58008;18/04/2005
57076;05/09/2005
11716;24/12/2005
82074;26/12/2005
79842;22/12/2005
16915;21/12/2005
58419;21/12/2005
55111;20/12/2005
15196;02/12/2005
2395;16/12/2005
91199;16/12/2005
93359;08/12/2005
2104;25/11/2005
65529;21/11/2005
15186;17/10/2005
841;17/10/2005
79820;04/11/2005
12438;25/10/2005
51342;21/10/2005
60108;23/10/2005
9899;24/10/2005
82043;24/11/2005
112607;25/10/2005
82613;21/10/2005
11282;31/12/2005
10374;31/12/2005
110816;06/06/2006
77860;22/05/2006
92891;16/06/2006
55663;19/06/2006
20849;17/06/2006
20402;01/05/2006
20411;01/05/2006
68533;05/06/2006
8968;07/06/2006
25481;01/06/2006
95020;26/05/2006
102924;05/05/2006
57091;24/04/2006
116404;20/04/2006
81670;12/04/2006
59622;09/01/2006
77706;14/01/2006
62091;25/11/2005
35761;19/01/2006
52262;19/01/2006
82413;17/01/2006
46623;03/01/2006
66294;13/12/2006
35742;23/12/2005
47146;04/01/2006
33711;22/12/2005
114615;22/12/2005
100325;20/12/2005
87639;08/01/2006
100327;12/03/2005
95498;27/04/2005
15211;05/01/2006
4262;29/12/2005
115323;02/01/2006
65852;06/01/2006
841;10/01/2006
32851;31/01/2006
12431;29/01/2006
49368;25/01/2006
95020;16/01/2005
175;01/02/2006
25899;04/02/2006
25896;01/01/2002
25898;16/05/2003
75898;07/02/2006
55077;03/02/2006
23341;17/02/2006
46352;20/01/2006
40470;22/02/2006
27653;23/02/2006
87238;16/02/2006
32377;23/02/2006
26693;21/02/2006
27283;12/02/2006
113865;27/02/2006
24266;28/02/2006
9712;03/03/2006
41580;21/01/2006
25165;18/03/2006
105844;01/01/1997
78553;05/04/2006
6354;04/05/2006
110884;28/04/2006
5657;24/12/2005
1530;19/01/2006
1528;18/01/2006
4892;20/02/2006
58563;21/03/2006
117968;27/03/2006
59483;20/03/2006
78324;15/03/2006
65581;21/03/2006
64545;27/04/2006
95020;09/05/2006
110820;14/04/2006
110817;14/04/2006
110813;14/04/2006
110811;14/04/2006
25019;08/05/2006
7670;10/05/2006
71544;14/04/2006
68092;26/06/2006
116837;23/06/2006
5340;12/08/2006
12031;17/12/2006
48365;09/11/2006
35137;11/09/2006
2106;15/12/2006
80679;23/11/2006
2062;14/12/2006
66340;06/11/2006
63344;11/10/2006
63347;10/10/2006
101282;25/03/2005
103670;20/01/2006
72471;28/06/2006
59491;28/07/2006
37102;13/10/2006
37095;13/10/2006
104125;25/07/2006
85550;11/12/2006
99541;06/11/2006
25728;19/08/2006
24264;07/11/2006
25657;13/10/2006
26145;25/11/2006
23564;27/06/2006
99571;24/11/2006
24585;31/10/2006
25851;01/11/2006
76614;23/11/2006
83458;10/11/2006
9828;06/07/2006
58503;28/07/2006
10446;05/09/2006
9921;27/07/2006
15212;29/11/2006
56210;11/08/2006
13171;16/12/2006
14878;21/10/2006
88119;30/06/2006
88118;08/07/2006
106845;12/07/2006
90006;20/07/2006
75220;27/10/2006
26689;02/02/2006
93464;26/10/2006
33155;14/04/2006
93401;27/09/2006
633;04/07/2006
56660;26/09/2006
840;30/08/2006
841;19/07/2006
102733;17/11/2006
56672;03/10/2006
50806;27/12/2006
9937;20/12/2006
34489;04/01/2007
9375;05/06/2007
86721;05/06/2007
11116;18/04/2007
9720;06/02/2007
11115;18/04/2007
106846;23/04/2007
27214;01/02/2007
9757;30/01/2007
9179;25/05/2007
40547;03/05/2007
13590;26/01/2007
14872;03/05/2007
20706;26/01/2007
21020;25/02/2007
85395;09/03/2007
53391;28/01/2007
51364;10/01/2007
70392;21/01/2007
71540;16/02/2007
76151;12/02/2007
75913;13/04/2007
71197;05/02/2007
75697;14/02/2007
75983;27/02/2007
76610;10/04/2007
101234;15/01/2007
74915;22/05/2007
57833;26/02/2007
57312;26/01/2007
40080;01/02/2007
52139;18/04/2007
105880;12/04/2007
17119;30/12/2006
60074;04/01/2007
88833;10/01/2007
87581;13/12/2006
55304;31/05/2007
60007;11/05/2007
99571;23/04/2007
15751;30/03/2007
22287;29/03/2007
25514;19/06/2007
60816;26/06/2007
20162;26/06/2007
91623;26/06/2007
92912;26/06/2007
28593;22/06/2007
33613;06/07/2007
64703;11/07/2007
58920;12/07/2007
75953;16/07/2007
101215;16/07/2007
7406;15/07/2007
97830;24/07/2007
48565;19/07/2007
70504;23/07/2007
116329;18/07/2007
25650;24/07/2007
27636;04/08/2007
110880;13/08/2007
98615;13/07/2007
1848;29/08/2007
8288;19/05/2007
55800;12/09/2007
9179;03/08/2007
31944;26/07/2007
77747;12/10/2007
77746;01/10/2007
69922;04/10/2007
69914;04/10/2007
108924;04/10/2007
83913;19/10/2007
74659;18/03/2010
55119;18/03/2010
93131;03/12/2007
82020;14/12/2007
67271;21/12/2007
58408;30/10/2007
58408;31/10/2007
118246;08/11/2007
85221;21/09/2007
9467;14/12/2007
11038;30/11/2007
95020;14/12/2007
24603;17/12/2007
24724;16/12/2007
25849;26/12/2007
13471;04/10/2007
41610;23/12/2007
42891;19/10/2007
9932;19/09/2007
12549;29/10/2007
24653;12/12/2007
37369;22/11/2007
29843;19/12/2007
41283;14/12/2007
80230;25/12/2007
3779;19/12/2007
51730;06/12/2007
51760;06/12/2007
52115;10/05/2007
103461;08/12/2007
50575;21/11/2007
43294;27/11/2007
43294;07/12/2007
41284;06/12/2007
36946;03/01/2008
37259;02/01/2008
78221;14/01/2008
95334;28/01/2008
95334;28/01/2008
24166;28/01/2008
24564;16/01/2008
35741;06/02/2008
33881;01/02/2008
24849;08/02/2008
27034;17/11/2007
12306;06/02/2008
117093;04/02/2008
117093;04/02/2008
41791;20/01/2008
9763;08/11/2007
72420;08/01/2008
100324;16/01/2008
40061;03/01/2008
98806;19/02/2008
58440;26/02/2008
73515;24/02/2008
56844;22/02/2008
97237;04/03/2008
72501;10/03/2008
41771;21/02/2008
64546;19/02/2008
32789;06/03/2008
41190;21/02/2008
32376;21/03/2008
68225;06/02/2008
50349;04/02/2008
9744;13/02/2008
33623;08/02/2008
45424;08/02/2008
59003;11/04/2008
49179;31/03/2008
96714;18/04/2008
23601;07/04/2008
77057;25/03/2008
11957;08/02/2008
4118;10/04/2008
11958;23/04/2008
22759;23/04/2008
49264;17/04/2008
552;27/04/2008
14874;19/05/2008
11189;20/05/2008
75866;23/05/2008
75946;23/06/2008
23554;23/06/2008
113987;20/06/2008
50405;04/07/2008
65585;03/07/2008
40620;09/07/2008
40617;08/07/2008
38080;10/07/2008
103855;09/04/2008
68358;13/07/2008
38083;10/07/2008
48664;29/07/2008
24294;30/07/2008
51051;25/07/2008
108215;24/07/2008
77747;05/08/2008
53452;01/08/2008
823;24/07/2008
109887;25/04/2008
54414;13/08/2008
82567;07/02/2008
639;22/08/2008
83950;10/09/2008
92906;11/09/2008
9825;05/09/2008
54441;09/09/2008
42932;26/08/2008
1613;19/09/2008
97868;01/01/2008
97869;01/01/2008
39725;01/06/2008
117510;14/09/2008
42630;04/09/2008
60688;23/09/2008
56718;01/08/2008
76192;23/09/2008
65733;30/09/2008
9825;28/09/2008
19289;03/09/2008
52646;23/09/2008
65586;03/10/2008
76309;03/10/2008
29639;11/10/2008
97443;20/10/2008
14183;22/10/2008
9903;15/10/2008
105357;24/10/2008
9195;21/10/2008
5171;07/11/2008
25463;07/11/2008
66148;01/10/2008
109181;12/11/2008
15645;11/11/2008
98883;13/11/2008
174;28/11/2008
23569;13/11/2008
106795;29/11/2008
6968;02/12/2008
27505;03/12/2008
98625;25/11/2008
76185;08/12/2008
23564;12/12/2008
97048;07/10/2008
17121;02/12/2008
10627;22/12/2008
55072;19/12/2008
75875;11/10/2008
23568;29/12/2008
21491;19/12/2008
103980;06/01/2009
24872;02/01/2009
173;28/11/2008
6009;06/01/2009
1547;04/01/2009
63232;07/01/2009
31804;31/12/2008
61867;12/01/2009
98724;15/01/2009
16376;11/01/2009
10157;15/01/2009
28061;09/01/2009
111921;15/01/2009
23411;15/01/2009
27343;15/01/2009
29364;14/01/2009
103016;17/01/2009
103019;17/01/2009
1613;15/01/2009
63009;29/12/2008
24873;02/01/2009
48664;15/01/2009
11142;20/01/2009
8966;23/01/2009
11745;09/01/2009
28063;09/01/2009
18008;10/01/2009
15774;26/01/2009
89362;26/01/2009
57828;26/01/2009
38366;01/02/2009
62562;01/02/2009
20195;20/01/2009
76273;03/02/2009
71541;02/02/2009
58844;01/02/2009
5933;11/02/2009
61392;06/02/2009
74409;09/02/2009
109594;09/02/2009
9741;17/02/2009
96769;17/02/2009
95391;17/02/2009
74914;16/02/2009
105688;19/02/2009
82787;20/02/2009
5049;13/02/2009
23341;10/02/2009
22465;20/02/2009
37083;22/12/2008
14863;26/02/2009
9470;25/02/2009
70767;25/02/2009
32440;19/03/2009
75879;15/03/2009
111379;24/03/2009
32375;27/03/2009
27343;26/03/2009
29737;26/03/2009
98702;18/12/2008
10628;26/12/2008
95020;26/12/2008
13582;04/04/2009
17237;03/04/2009
104168;11/03/2009
36068;16/03/2009
20707;16/04/2009
47457;29/04/2009
96769;07/05/2009
8074;12/05/2009
49957;12/05/2009
96769;15/05/2009
106335;28/05/2009
32516;10/06/2009
112476;26/06/2009
40932;18/06/2009
14748;18/05/2009
297;02/07/2009
3579;02/07/2009
79864;02/06/2009
7671;22/07/2009
9185;22/07/2009
90764;23/07/2009
104943;22/07/2009
5587;17/07/2009
109181;27/07/2009
9938;01/08/2009
66020;06/08/2009
66038;07/08/2009
42745;04/08/2009
27504;11/08/2009
94507;14/08/2009
14181;10/08/2009
57633;01/09/2009
21496;27/08/2009
30423;10/09/2009
101476;16/09/2009
110312;22/09/2009
23786;22/09/2009
8968;30/09/2009
105365;02/10/2009
6010;06/10/2009
10206;08/10/2009
27627;16/10/2009
47604;11/09/2009
37071;06/10/2009
14962;22/09/2009
14181;23/10/2009
78640;30/10/2009
78953;30/10/2009
109478;30/10/2009
51863;26/03/2009
51866;30/10/2009
102569;15/04/2009
65590;26/02/2009
62781;22/04/2009
62778;29/05/2009
62785;30/09/2009
62771;19/10/2009
37099;13/10/2009
37082;30/09/2009
37079;11/06/2009
37087;30/10/2009
24444;09/11/2009
106956;01/11/2009
72139;25/11/2009
6522;16/11/2009
63607;03/12/2009
76955;07/12/2009
55978;07/12/2009
16903;20/10/2009
58433;20/10/2009
99959;10/04/2009
51867;12/03/2009
81162;18/12/2009
34018;31/12/2009
75939;30/12/2009
39159;11/01/2010
77721;15/01/2010
71318;14/01/2010
82553;17/12/2009
82247;10/11/2009
9741;20/01/2010
55066;22/01/2010
70771;21/01/2010
95088;27/01/2010
406;22/01/2010
18082;02/07/2009
18081;03/03/2008
4417;08/02/2010
6833;01/01/2010
76224;16/02/2010
49252;22/01/2010
81770;15/02/2010
27485;04/05/1996
5915;04/03/2010
74010;02/03/2010
76956;26/02/2010
71474;05/03/2010
26331;07/03/2010
102734;14/03/2010
72139;10/03/2010
71620;12/03/2010
76863;12/03/2010
96428;12/03/2010
77932;17/03/2010
75939;12/03/2010
81426;08/03/2010
14763;24/03/2010
295;22/03/2010
109381;17/03/2010
71246;26/03/2010
109425;24/03/2010
104874;01/01/1996
71616;14/04/2010
15673;15/04/2010
39737;20/04/2010
88872;30/04/2010
50329;06/05/2010
25726;01/01/1996
104876;10/05/2010
109270;26/05/2010
55302;25/05/2010
72222;29/05/2010
78182;18/06/2010
76950;17/06/2010
70350;18/06/2010
15211;03/07/2010
24926;09/07/2010
92827;15/07/2010
58770;27/07/2010
61365;22/07/2010
701;27/07/2010
6951;02/08/2010
78541;03/08/2010
17276;04/08/2010
41744;20/07/2010
112475;10/08/2010
99;10/08/2010
9823;16/08/2010
103023;21/08/2010
84530;26/08/2010
97242;27/08/2010
27646;03/09/2010
24890;12/09/2010
82827;03/09/2010
75938;12/09/2010
9939;27/09/2010
26242;01/01/1996
104945;10/06/2008
62949;29/09/2010
58553;04/10/2010
56667;05/10/2010
110314;11/10/2010
25649;07/07/2010
82284;26/10/2010
76136;10/10/2010
98756;22/10/2010
17205;02/11/2010
15645;12/10/2010
32049;06/11/2010
31242;21/09/2010
95477;13/11/2010
55898;06/11/2010
74559;09/11/2010
55490;15/11/2010
86720;18/11/2010
75383;01/12/2010
71068;02/12/2010
50366;29/11/2010
64062;13/12/2010
83104;14/12/2010
32374;25/11/2010
715;14/12/2010
77132;22/12/2010
72145;27/12/2010
6837;04/01/2011
107475;12/01/2011
75938;07/01/2011
75948;12/01/2011
72071;23/01/2011
55072;26/01/2011
57123;02/02/2011
6723;28/01/2011
31244;28/12/2010
109639;04/02/2011
71923;01/02/2011
88121;04/02/2011
65554;27/12/2010
27220;29/12/2010
65556;27/12/2010
60516;13/02/2011
27822;02/02/2011
10480;24/02/2011
82651;03/03/2011
76821;06/03/2011
108919;08/03/2011
108918;08/03/2011
74033;08/03/2011
24954;22/03/2011
77716;13/03/2011
3550;08/04/2011
86720;05/04/2011
97164;19/04/2011
98082;25/04/2011
112474;30/04/2011
112474;06/05/2011
5449;16/02/2011
5429;11/07/2007
86141;07/06/2011
53816;04/05/2011
115828;07/06/2011
115837;08/06/2011
107471;01/04/2011
39916;15/05/2011
101216;13/06/2011
22606;17/06/2011
112333;06/07/2011
22606;17/06/2011
14746;02/07/2011
114261;11/07/2011
31181;14/06/2011
65586;16/06/2011
65587;17/06/2011
65587;17/06/2011
108376;25/10/2009
61855;15/07/2011
56431;22/07/2011
55307;29/07/2011
56842;01/08/2011
113591;12/07/2011
14864;02/08/2011
14864;03/08/2011
59401;11/08/2011
94898;17/08/2011
108923;19/08/2011
27812;08/09/2011
72072;12/09/2011
71005;12/09/2011
81671;13/09/2011
94892;15/09/2011
65558;20/09/2011
24408;23/09/2011
21494;02/10/2011
106355;20/09/2011
61319;20/09/2011
77752;28/09/2011
58415;23/09/2011
24893;02/03/2009
24893;01/03/2010
25506;01/03/2010
14972;02/10/2000
12442;02/10/2000
14976;02/10/2000
93415;14/10/2011
93351;03/11/2011
31448;15/11/2011
80124;19/11/2011
78541;23/11/2011
94801;23/11/2011
94904;22/11/2011
82070;28/11/2011
74152;01/12/2011
21494;05/12/2011
76087;06/11/2011
75654;10/10/2011
28872;20/12/2011
62939;28/12/2011
1528;03/01/2012
1533;03/01/2012
80248;03/01/2012
90992;21/01/2012
1175;21/01/2012
66497;08/09/2011
112040;06/01/2011
27354;18/01/2012
27218;19/01/2012
110849;27/01/2012
81096;11/01/2012
81094;11/01/2012
40276;17/01/2012
20023;12/01/2012
55487;20/01/2012
111566;10/01/2012
55085;07/02/2012
102099;20/09/2011
114922;30/01/2012
50504;07/02/2012
17744;11/02/2012
54440;13/02/2012
61641;08/02/2012
7663;19/02/2012
25164;19/02/2012
70766;17/02/2012
40276;17/01/2012
31276;21/02/2012
24911;17/02/2012
23321;24/02/2012
16938;22/02/2012
7926;16/02/2012
99664;27/02/2012
42341;15/03/2012
52005;06/03/2012
37233;20/03/2012
117044;02/03/2012
98774;17/03/2012
75943;29/03/2012
32244;05/04/2012
32733;04/04/2012
80090;22/03/2012
75852;04/05/2012
75856;04/05/2012
56179;07/06/2012
59450;07/06/2012
14181;31/05/2012
95058;12/06/2012
103448;31/05/2012
72118;07/06/2012
7229;27/06/2012
25756;10/07/2012
25756;10/07/2012
102567;12/07/2012
47121;19/06/2012
47121;19/06/2012
63727;20/07/2012
2633;24/07/2012
9939;29/07/2012
49147;03/08/2012
71581;13/08/2012
55710;13/08/2012
114611;13/08/2012
712;31/08/2012
31680;30/08/2012
71920;21/08/2012
14381;21/09/2012
59323;25/09/2012
81670;12/09/2012
81671;25/09/2012
103553;03/09/2012
9020;03/10/2012
9187;04/10/2012
9178;04/10/2012
112608;02/10/2012
112607;02/10/2012
92428;05/10/2012
9933;12/10/2012
46623;21/09/2012
46622;21/09/2012
46620;21/09/2012
49805;21/09/2012
24266;18/10/2012
10984;01/11/2012
110810;03/11/2012
27033;25/10/2012
27334;31/10/2012
7673;09/11/2012
54008;19/10/2012
75942;31/08/2012
69908;07/09/2012
69919;07/09/2012
75294;12/10/2012
69145;17/10/2012
56178;06/09/2012
68541;28/11/2012
43802;09/11/2012
45771;01/11/2012
45387;13/11/2012
638;04/12/2012
92910;11/12/2012
95073;12/12/2012
80160;17/12/2012
31266;24/12/2012
50496;05/12/2012
38996;26/12/2012
47087;17/12/2012
510;15/01/2013
82608;16/01/2013
110761;17/01/2013
24953;22/01/2013
62573;01/01/2000
62571;01/01/2000
10378;25/01/2013
49917;27/01/2013
81670;29/01/2013
77115;12/02/2013
67694;07/02/2013
53827;15/01/2013
99517;14/02/2013
58508;16/01/2013
78452;19/02/2013
67343;22/02/2013
7930;26/02/2013
112608;21/02/2013
23569;01/03/2013
111878;01/02/2013
34430;12/02/2013
54010;18/02/2013
109515;26/02/2013
48881;27/02/2013
36064;28/02/2013
31678;10/03/2013
23697;26/03/2013
23555;27/03/2013
31679;31/03/2013
31680;31/03/2013
31679;02/04/2013
39083;12/03/2013
64383;28/02/2013
53299;01/03/2013
65215;26/03/2013
63597;03/04/2013
80486;13/04/2013
59624;04/04/2013
116823;28/03/2013
28065;26/04/2013
92830;25/04/2013
77077;25/04/2013
77072;25/04/2013
16592;23/04/2013
46279;08/03/2013
63193;27/02/2013
63187;05/03/2013
15210;27/04/2013
81670;26/04/2013
81670;10/10/2012
81671;27/03/2013
81670;27/04/2013
7853;03/05/2013
112608;14/05/2013
81094;19/05/2013
104875;22/05/2013
78437;20/12/2012
31685;30/05/2013
31685;04/03/2013
80448;02/03/2012
58566;08/10/2013
105765;26/09/2012
80440;19/09/2012
57636;03/08/2012
62235;20/09/2012
35260;18/05/2013
67283;20/12/2012
48946;15/05/2012
35766;04/04/2013
33507;04/04/2013
85398;25/06/2013
15482;23/05/2013
56083;26/03/2013
76073;27/03/2013
39845;18/04/2013
75853;23/05/2013
73114;19/04/2013
73110;19/04/2013
6609;19/04/2013
48734;11/04/2012
102084;09/06/2013
116552;13/06/2013
31679;08/06/2013
31680;22/06/2013
58756;14/05/2013
65228;22/04/2013
12602;03/07/2013
81671;16/11/2012
81671;21/08/2012
2169;04/07/2013
29142;11/07/2013
101344;28/06/2013
58770;08/07/2013
87042;16/03/2013
31679;21/07/2013
31685;18/07/2013
112608;26/07/2013
86649;27/07/2013
81671;07/08/2013
81670;06/08/2013
14787;26/07/2013
100214;22/07/2013
71611;08/08/2013
59323;21/08/2013
81670;06/08/2013
25294;09/08/2013
3776;25/07/2013
102479;24/07/2013
31678;21/07/2013
13579;27/08/2013
54390;27/08/2013
31678;18/06/2013
31678;13/05/2013
86116;28/08/2013
14183;29/08/2013
31679;22/08/2013
66390;23/08/2013
37275;16/09/2013
37276;16/09/2013
95021;16/09/2013
1046;13/09/2013
92008;24/09/2013
40788;13/09/2013
66382;23/08/2013
71968;30/08/2013
75950;23/09/2013
72125;01/10/2013
78258;08/10/2013
36047;04/10/2013
2193;18/10/2013
104878;04/11/2013
57951;05/11/2013
4263;30/10/2013
65619;25/09/2013
65246;04/10/2013
63512;17/10/2013
63509;17/10/2013
63507;17/10/2013
63503;17/10/2013
1744;12/11/2013
48556;22/11/2013
79626;26/11/2013
79628;28/11/2013
70115;02/12/2013
52245;09/12/2013
48603;10/12/2013
48604;10/12/2013
9652;05/12/2013
95021;16/12/2013
82377;19/12/2013
88707;24/12/2013
24259;13/01/2014
50412;17/12/2013
53782;20/12/2013
116032;23/12/2013
34322;13/01/2014
81036;02/12/2013
41280;29/11/2013
35735;06/12/2013
94223;21/01/2014
112609;23/01/2014
35295;25/01/2014
63200;29/01/2014
67231;30/01/2014
65778;31/01/2014
5607;31/01/2014
75846;03/02/2014
71002;10/02/2014
75858;11/02/2014
58427;13/02/2014
100891;19/02/2014
56670;18/02/2014
98529;23/01/2014
11800;18/02/2014
17238;11/02/2014
14182;11/03/2014
